FILE_NAME_1,FILE_NAME_2,TIME_STAMP_1,TIME_STAMP_2,RESULT_URL,PERC_SIM_1 [%],PERC_SIM_2 [%],SIMILARITY [%],LINES_MATCHES
aa0612/source_file/2022-02-04_11-48-39_86064d75d72a574f5c520e4eb4e8bc885122196f.c,ab0343/source_file/2022-02-04_12-29-54_6a115fbfb8cbb349daffbfeab3ec34ec2b27c221.c,2022-02-04_11-48-39,2022-02-04_12-29-54,http://moss.stanford.edu/results/6/8822285254459,18.0,17.0,17.5,27
aa0612/source_file/2022-02-04_11-48-39_86064d75d72a574f5c520e4eb4e8bc885122196f.c,ab0343/source_file/2022-02-04_12-16-23_6c0b8164cd978e3a531e2f3d8efafc9dfc8ffce7.c,2022-02-04_11-48-39,2022-02-04_12-16-23,http://moss.stanford.edu/results/6/8822285254459,18.0,17.0,17.5,27
aa0612/source_file/2022-02-04_11-48-39_86064d75d72a574f5c520e4eb4e8bc885122196f.c,ab0343/source_file/2022-02-04_12-07-23_f5479cfb5c2058fe022b4c6565cd2f4c25e6c53e.c,2022-02-04_11-48-39,2022-02-04_12-07-23,http://moss.stanford.edu/results/6/8822285254459,18.0,17.0,17.5,27
aa0612/source_file/2022-02-04_11-48-39_86064d75d72a574f5c520e4eb4e8bc885122196f.c,ab0343/source_file/2022-02-04_12-04-23_34bfc43dadef82c7b678ab352bfafd593cd914e4.c,2022-02-04_11-48-39,2022-02-04_12-04-23,http://moss.stanford.edu/results/6/8822285254459,18.0,17.0,17.5,27
aa0612/source_file/2022-02-04_11-48-39_86064d75d72a574f5c520e4eb4e8bc885122196f.c,ab0343/source_file/2022-02-04_12-01-53_a56e80596918273ebd5446fbf04499391a7e9569.c,2022-02-04_11-48-39,2022-02-04_12-01-53,http://moss.stanford.edu/results/6/8822285254459,18.0,17.0,17.5,27
aa0612/source_file/2022-02-04_11-48-39_86064d75d72a574f5c520e4eb4e8bc885122196f.c,ab0343/source_file/2022-02-04_11-59-23_1be7a9740f4ee0f6fd944c88e61f0281dfe19573.c,2022-02-04_11-48-39,2022-02-04_11-59-23,http://moss.stanford.edu/results/6/8822285254459,18.0,17.0,17.5,27
aa0612/source_file/2022-02-04_11-48-39_86064d75d72a574f5c520e4eb4e8bc885122196f.c,ab0343/source_file/2022-02-04_11-56-53_dfa13110add37387c13436f5287758c96cc58d77.c,2022-02-04_11-48-39,2022-02-04_11-56-53,http://moss.stanford.edu/results/6/8822285254459,18.0,17.0,17.5,27
aa0612/source_file/2022-02-04_11-46-09_d49861963bd6f15afdf28c34fcd9cd01a65c9d88.c,ab0343/source_file/2022-02-04_12-57-55_69206aec29723b7001715b50a71ac3fd5f9e5ee1.c,2022-02-04_11-46-09,2022-02-04_12-57-55,http://moss.stanford.edu/results/6/8822285254459,18.0,17.0,17.5,27
aa0612/source_file/2022-02-04_11-46-09_d49861963bd6f15afdf28c34fcd9cd01a65c9d88.c,ab0343/source_file/2022-02-04_12-55-25_ca4ee3301fef1d7985f4901ede809ce7dba5cdf8.c,2022-02-04_11-46-09,2022-02-04_12-55-25,http://moss.stanford.edu/results/6/8822285254459,18.0,17.0,17.5,27
aa0612/source_file/2022-02-04_11-46-09_d49861963bd6f15afdf28c34fcd9cd01a65c9d88.c,ab0343/source_file/2022-02-04_12-50-55_4b0d673eb978298f26cc61edcff20184cf49af4a.c,2022-02-04_11-46-09,2022-02-04_12-50-55,http://moss.stanford.edu/results/6/8822285254459,18.0,17.0,17.5,27
aa0612/source_file/2022-02-04_11-46-09_d49861963bd6f15afdf28c34fcd9cd01a65c9d88.c,ab0343/source_file/2022-02-04_12-47-54_ee788337cba769a497bbd4e67ed96ef16ab0754c.c,2022-02-04_11-46-09,2022-02-04_12-47-54,http://moss.stanford.edu/results/6/8822285254459,18.0,17.0,17.5,27
aa0612/source_file/2022-02-04_11-46-09_d49861963bd6f15afdf28c34fcd9cd01a65c9d88.c,ab0343/source_file/2022-02-04_12-41-54_66d8396e2a5cfb08369225017e853f6a2a978578.c,2022-02-04_11-46-09,2022-02-04_12-41-54,http://moss.stanford.edu/results/6/8822285254459,18.0,17.0,17.5,27
aa0612/source_file/2022-02-04_11-46-09_d49861963bd6f15afdf28c34fcd9cd01a65c9d88.c,ab0343/source_file/2022-02-04_12-34-24_7d444c78a5a9e6e50de0bbe484d42b62a46377ce.c,2022-02-04_11-46-09,2022-02-04_12-34-24,http://moss.stanford.edu/results/6/8822285254459,18.0,17.0,17.5,27
aa0612/source_file/2022-02-04_11-46-09_d49861963bd6f15afdf28c34fcd9cd01a65c9d88.c,ab0343/source_file/2022-02-04_12-29-54_6a115fbfb8cbb349daffbfeab3ec34ec2b27c221.c,2022-02-04_11-46-09,2022-02-04_12-29-54,http://moss.stanford.edu/results/6/8822285254459,18.0,17.0,17.5,27
aa0612/source_file/2022-02-04_11-46-09_d49861963bd6f15afdf28c34fcd9cd01a65c9d88.c,ab0343/source_file/2022-02-04_12-16-23_6c0b8164cd978e3a531e2f3d8efafc9dfc8ffce7.c,2022-02-04_11-46-09,2022-02-04_12-16-23,http://moss.stanford.edu/results/6/8822285254459,18.0,17.0,17.5,27
aa0612/source_file/2022-02-04_11-46-09_d49861963bd6f15afdf28c34fcd9cd01a65c9d88.c,ab0343/source_file/2022-02-04_12-07-23_f5479cfb5c2058fe022b4c6565cd2f4c25e6c53e.c,2022-02-04_11-46-09,2022-02-04_12-07-23,http://moss.stanford.edu/results/6/8822285254459,18.0,17.0,17.5,27
aa0612/source_file/2022-02-04_11-46-09_d49861963bd6f15afdf28c34fcd9cd01a65c9d88.c,ab0343/source_file/2022-02-04_12-04-23_34bfc43dadef82c7b678ab352bfafd593cd914e4.c,2022-02-04_11-46-09,2022-02-04_12-04-23,http://moss.stanford.edu/results/6/8822285254459,18.0,17.0,17.5,27
aa0612/source_file/2022-02-04_11-46-09_d49861963bd6f15afdf28c34fcd9cd01a65c9d88.c,ab0343/source_file/2022-02-04_12-01-53_a56e80596918273ebd5446fbf04499391a7e9569.c,2022-02-04_11-46-09,2022-02-04_12-01-53,http://moss.stanford.edu/results/6/8822285254459,18.0,17.0,17.5,27
aa0612/source_file/2022-02-04_11-46-09_d49861963bd6f15afdf28c34fcd9cd01a65c9d88.c,ab0343/source_file/2022-02-04_11-59-23_1be7a9740f4ee0f6fd944c88e61f0281dfe19573.c,2022-02-04_11-46-09,2022-02-04_11-59-23,http://moss.stanford.edu/results/6/8822285254459,18.0,17.0,17.5,27
aa0612/source_file/2022-02-04_11-46-09_d49861963bd6f15afdf28c34fcd9cd01a65c9d88.c,ab0343/source_file/2022-02-04_11-56-53_dfa13110add37387c13436f5287758c96cc58d77.c,2022-02-04_11-46-09,2022-02-04_11-56-53,http://moss.stanford.edu/results/6/8822285254459,18.0,17.0,17.5,27
aa0612/source_file/2022-02-04_11-43-09_3690117835044eda75bc2e00f4de467421657eb2.c,ab0343/source_file/2022-02-04_12-57-55_69206aec29723b7001715b50a71ac3fd5f9e5ee1.c,2022-02-04_11-43-09,2022-02-04_12-57-55,http://moss.stanford.edu/results/6/8822285254459,18.0,17.0,17.5,27
aa0612/source_file/2022-02-04_11-43-09_3690117835044eda75bc2e00f4de467421657eb2.c,ab0343/source_file/2022-02-04_12-55-25_ca4ee3301fef1d7985f4901ede809ce7dba5cdf8.c,2022-02-04_11-43-09,2022-02-04_12-55-25,http://moss.stanford.edu/results/6/8822285254459,18.0,17.0,17.5,27
aa0612/source_file/2022-02-04_11-43-09_3690117835044eda75bc2e00f4de467421657eb2.c,ab0343/source_file/2022-02-04_12-50-55_4b0d673eb978298f26cc61edcff20184cf49af4a.c,2022-02-04_11-43-09,2022-02-04_12-50-55,http://moss.stanford.edu/results/6/8822285254459,18.0,17.0,17.5,27
aa0612/source_file/2022-02-04_11-43-09_3690117835044eda75bc2e00f4de467421657eb2.c,ab0343/source_file/2022-02-04_12-47-54_ee788337cba769a497bbd4e67ed96ef16ab0754c.c,2022-02-04_11-43-09,2022-02-04_12-47-54,http://moss.stanford.edu/results/6/8822285254459,18.0,17.0,17.5,27
aa0612/source_file/2022-02-04_11-43-09_3690117835044eda75bc2e00f4de467421657eb2.c,ab0343/source_file/2022-02-04_12-41-54_66d8396e2a5cfb08369225017e853f6a2a978578.c,2022-02-04_11-43-09,2022-02-04_12-41-54,http://moss.stanford.edu/results/6/8822285254459,18.0,17.0,17.5,27
aa0612/source_file/2022-02-04_11-43-09_3690117835044eda75bc2e00f4de467421657eb2.c,ab0343/source_file/2022-02-04_12-34-24_7d444c78a5a9e6e50de0bbe484d42b62a46377ce.c,2022-02-04_11-43-09,2022-02-04_12-34-24,http://moss.stanford.edu/results/6/8822285254459,18.0,17.0,17.5,27
aa0612/source_file/2022-02-04_11-43-09_3690117835044eda75bc2e00f4de467421657eb2.c,ab0343/source_file/2022-02-04_12-29-54_6a115fbfb8cbb349daffbfeab3ec34ec2b27c221.c,2022-02-04_11-43-09,2022-02-04_12-29-54,http://moss.stanford.edu/results/6/8822285254459,18.0,17.0,17.5,27
aa0612/source_file/2022-02-04_11-43-09_3690117835044eda75bc2e00f4de467421657eb2.c,ab0343/source_file/2022-02-04_12-16-23_6c0b8164cd978e3a531e2f3d8efafc9dfc8ffce7.c,2022-02-04_11-43-09,2022-02-04_12-16-23,http://moss.stanford.edu/results/6/8822285254459,18.0,17.0,17.5,27
aa0612/source_file/2022-02-04_11-43-09_3690117835044eda75bc2e00f4de467421657eb2.c,ab0343/source_file/2022-02-04_12-07-23_f5479cfb5c2058fe022b4c6565cd2f4c25e6c53e.c,2022-02-04_11-43-09,2022-02-04_12-07-23,http://moss.stanford.edu/results/6/8822285254459,18.0,17.0,17.5,27
aa0612/source_file/2022-02-04_11-43-09_3690117835044eda75bc2e00f4de467421657eb2.c,ab0343/source_file/2022-02-04_12-04-23_34bfc43dadef82c7b678ab352bfafd593cd914e4.c,2022-02-04_11-43-09,2022-02-04_12-04-23,http://moss.stanford.edu/results/6/8822285254459,18.0,17.0,17.5,27
aa0612/source_file/2022-02-04_11-43-09_3690117835044eda75bc2e00f4de467421657eb2.c,ab0343/source_file/2022-02-04_12-01-53_a56e80596918273ebd5446fbf04499391a7e9569.c,2022-02-04_11-43-09,2022-02-04_12-01-53,http://moss.stanford.edu/results/6/8822285254459,18.0,17.0,17.5,27
aa0612/source_file/2022-02-04_11-43-09_3690117835044eda75bc2e00f4de467421657eb2.c,ab0343/source_file/2022-02-04_11-59-23_1be7a9740f4ee0f6fd944c88e61f0281dfe19573.c,2022-02-04_11-43-09,2022-02-04_11-59-23,http://moss.stanford.edu/results/6/8822285254459,18.0,17.0,17.5,27
aa0612/source_file/2022-02-04_11-43-09_3690117835044eda75bc2e00f4de467421657eb2.c,ab0343/source_file/2022-02-04_11-56-53_dfa13110add37387c13436f5287758c96cc58d77.c,2022-02-04_11-43-09,2022-02-04_11-56-53,http://moss.stanford.edu/results/6/8822285254459,18.0,17.0,17.5,27
aa0612/source_file/2022-02-04_11-40-39_d76ec7a386ca25621616be1abf4fac311d5aa61b.c,ab0343/source_file/2022-02-04_12-57-55_69206aec29723b7001715b50a71ac3fd5f9e5ee1.c,2022-02-04_11-40-39,2022-02-04_12-57-55,http://moss.stanford.edu/results/6/8822285254459,18.0,17.0,17.5,27
aa0612/source_file/2022-02-04_11-40-39_d76ec7a386ca25621616be1abf4fac311d5aa61b.c,ab0343/source_file/2022-02-04_12-55-25_ca4ee3301fef1d7985f4901ede809ce7dba5cdf8.c,2022-02-04_11-40-39,2022-02-04_12-55-25,http://moss.stanford.edu/results/6/8822285254459,18.0,17.0,17.5,27
aa0612/source_file/2022-02-04_11-40-39_d76ec7a386ca25621616be1abf4fac311d5aa61b.c,ab0343/source_file/2022-02-04_12-50-55_4b0d673eb978298f26cc61edcff20184cf49af4a.c,2022-02-04_11-40-39,2022-02-04_12-50-55,http://moss.stanford.edu/results/6/8822285254459,18.0,17.0,17.5,27
aa0612/source_file/2022-02-04_11-40-39_d76ec7a386ca25621616be1abf4fac311d5aa61b.c,ab0343/source_file/2022-02-04_12-47-54_ee788337cba769a497bbd4e67ed96ef16ab0754c.c,2022-02-04_11-40-39,2022-02-04_12-47-54,http://moss.stanford.edu/results/6/8822285254459,18.0,17.0,17.5,27
aa0612/source_file/2022-02-04_11-40-39_d76ec7a386ca25621616be1abf4fac311d5aa61b.c,ab0343/source_file/2022-02-04_12-41-54_66d8396e2a5cfb08369225017e853f6a2a978578.c,2022-02-04_11-40-39,2022-02-04_12-41-54,http://moss.stanford.edu/results/6/8822285254459,18.0,17.0,17.5,27
aa0612/source_file/2022-02-04_11-40-39_d76ec7a386ca25621616be1abf4fac311d5aa61b.c,ab0343/source_file/2022-02-04_12-34-24_7d444c78a5a9e6e50de0bbe484d42b62a46377ce.c,2022-02-04_11-40-39,2022-02-04_12-34-24,http://moss.stanford.edu/results/6/8822285254459,18.0,17.0,17.5,27
aa0612/source_file/2022-02-04_11-40-39_d76ec7a386ca25621616be1abf4fac311d5aa61b.c,ab0343/source_file/2022-02-04_12-29-54_6a115fbfb8cbb349daffbfeab3ec34ec2b27c221.c,2022-02-04_11-40-39,2022-02-04_12-29-54,http://moss.stanford.edu/results/6/8822285254459,18.0,17.0,17.5,27
aa0612/source_file/2022-02-04_11-40-39_d76ec7a386ca25621616be1abf4fac311d5aa61b.c,ab0343/source_file/2022-02-04_12-16-23_6c0b8164cd978e3a531e2f3d8efafc9dfc8ffce7.c,2022-02-04_11-40-39,2022-02-04_12-16-23,http://moss.stanford.edu/results/6/8822285254459,18.0,17.0,17.5,27
aa0612/source_file/2022-02-04_11-40-39_d76ec7a386ca25621616be1abf4fac311d5aa61b.c,ab0343/source_file/2022-02-04_12-07-23_f5479cfb5c2058fe022b4c6565cd2f4c25e6c53e.c,2022-02-04_11-40-39,2022-02-04_12-07-23,http://moss.stanford.edu/results/6/8822285254459,18.0,17.0,17.5,27
aa0612/source_file/2022-02-04_11-40-39_d76ec7a386ca25621616be1abf4fac311d5aa61b.c,ab0343/source_file/2022-02-04_12-04-23_34bfc43dadef82c7b678ab352bfafd593cd914e4.c,2022-02-04_11-40-39,2022-02-04_12-04-23,http://moss.stanford.edu/results/6/8822285254459,18.0,17.0,17.5,27
aa0612/source_file/2022-02-04_11-40-39_d76ec7a386ca25621616be1abf4fac311d5aa61b.c,ab0343/source_file/2022-02-04_12-01-53_a56e80596918273ebd5446fbf04499391a7e9569.c,2022-02-04_11-40-39,2022-02-04_12-01-53,http://moss.stanford.edu/results/6/8822285254459,18.0,17.0,17.5,27
aa0612/source_file/2022-02-04_11-40-39_d76ec7a386ca25621616be1abf4fac311d5aa61b.c,ab0343/source_file/2022-02-04_11-59-23_1be7a9740f4ee0f6fd944c88e61f0281dfe19573.c,2022-02-04_11-40-39,2022-02-04_11-59-23,http://moss.stanford.edu/results/6/8822285254459,18.0,17.0,17.5,27
aa0612/source_file/2022-02-04_11-40-39_d76ec7a386ca25621616be1abf4fac311d5aa61b.c,ab0343/source_file/2022-02-04_11-56-53_dfa13110add37387c13436f5287758c96cc58d77.c,2022-02-04_11-40-39,2022-02-04_11-56-53,http://moss.stanford.edu/results/6/8822285254459,18.0,17.0,17.5,27
aa0612/source_file/2022-02-04_11-31-08_5afd475d0ae859354b7118390fcd0dbdeff24c0c.c,ab0343/source_file/2022-02-04_12-57-55_69206aec29723b7001715b50a71ac3fd5f9e5ee1.c,2022-02-04_11-31-08,2022-02-04_12-57-55,http://moss.stanford.edu/results/6/8822285254459,18.0,17.0,17.5,27
aa0612/source_file/2022-02-04_11-31-08_5afd475d0ae859354b7118390fcd0dbdeff24c0c.c,ab0343/source_file/2022-02-04_12-55-25_ca4ee3301fef1d7985f4901ede809ce7dba5cdf8.c,2022-02-04_11-31-08,2022-02-04_12-55-25,http://moss.stanford.edu/results/6/8822285254459,18.0,17.0,17.5,27
aa0612/source_file/2022-02-04_11-31-08_5afd475d0ae859354b7118390fcd0dbdeff24c0c.c,ab0343/source_file/2022-02-04_12-50-55_4b0d673eb978298f26cc61edcff20184cf49af4a.c,2022-02-04_11-31-08,2022-02-04_12-50-55,http://moss.stanford.edu/results/6/8822285254459,18.0,17.0,17.5,27
aa0612/source_file/2022-02-04_11-31-08_5afd475d0ae859354b7118390fcd0dbdeff24c0c.c,ab0343/source_file/2022-02-04_12-47-54_ee788337cba769a497bbd4e67ed96ef16ab0754c.c,2022-02-04_11-31-08,2022-02-04_12-47-54,http://moss.stanford.edu/results/6/8822285254459,18.0,17.0,17.5,27
aa0612/source_file/2022-02-04_11-31-08_5afd475d0ae859354b7118390fcd0dbdeff24c0c.c,ab0343/source_file/2022-02-04_12-41-54_66d8396e2a5cfb08369225017e853f6a2a978578.c,2022-02-04_11-31-08,2022-02-04_12-41-54,http://moss.stanford.edu/results/6/8822285254459,18.0,17.0,17.5,27
aa0612/source_file/2022-02-04_11-31-08_5afd475d0ae859354b7118390fcd0dbdeff24c0c.c,ab0343/source_file/2022-02-04_12-34-24_7d444c78a5a9e6e50de0bbe484d42b62a46377ce.c,2022-02-04_11-31-08,2022-02-04_12-34-24,http://moss.stanford.edu/results/6/8822285254459,18.0,17.0,17.5,27
aa0612/source_file/2022-02-04_11-31-08_5afd475d0ae859354b7118390fcd0dbdeff24c0c.c,ab0343/source_file/2022-02-04_12-29-54_6a115fbfb8cbb349daffbfeab3ec34ec2b27c221.c,2022-02-04_11-31-08,2022-02-04_12-29-54,http://moss.stanford.edu/results/6/8822285254459,18.0,17.0,17.5,27
aa0612/source_file/2022-02-04_11-31-08_5afd475d0ae859354b7118390fcd0dbdeff24c0c.c,ab0343/source_file/2022-02-04_12-16-23_6c0b8164cd978e3a531e2f3d8efafc9dfc8ffce7.c,2022-02-04_11-31-08,2022-02-04_12-16-23,http://moss.stanford.edu/results/6/8822285254459,18.0,17.0,17.5,27
aa0612/source_file/2022-02-04_11-31-08_5afd475d0ae859354b7118390fcd0dbdeff24c0c.c,ab0343/source_file/2022-02-04_12-07-23_f5479cfb5c2058fe022b4c6565cd2f4c25e6c53e.c,2022-02-04_11-31-08,2022-02-04_12-07-23,http://moss.stanford.edu/results/6/8822285254459,18.0,17.0,17.5,27
aa0612/source_file/2022-02-04_11-31-08_5afd475d0ae859354b7118390fcd0dbdeff24c0c.c,ab0343/source_file/2022-02-04_12-04-23_34bfc43dadef82c7b678ab352bfafd593cd914e4.c,2022-02-04_11-31-08,2022-02-04_12-04-23,http://moss.stanford.edu/results/6/8822285254459,18.0,17.0,17.5,27
aa0612/source_file/2022-02-04_11-31-08_5afd475d0ae859354b7118390fcd0dbdeff24c0c.c,ab0343/source_file/2022-02-04_12-01-53_a56e80596918273ebd5446fbf04499391a7e9569.c,2022-02-04_11-31-08,2022-02-04_12-01-53,http://moss.stanford.edu/results/6/8822285254459,18.0,17.0,17.5,27
aa0612/source_file/2022-02-04_11-31-08_5afd475d0ae859354b7118390fcd0dbdeff24c0c.c,ab0343/source_file/2022-02-04_11-59-23_1be7a9740f4ee0f6fd944c88e61f0281dfe19573.c,2022-02-04_11-31-08,2022-02-04_11-59-23,http://moss.stanford.edu/results/6/8822285254459,18.0,17.0,17.5,27
aa0612/source_file/2022-02-04_11-31-08_5afd475d0ae859354b7118390fcd0dbdeff24c0c.c,ab0343/source_file/2022-02-04_11-56-53_dfa13110add37387c13436f5287758c96cc58d77.c,2022-02-04_11-31-08,2022-02-04_11-56-53,http://moss.stanford.edu/results/6/8822285254459,18.0,17.0,17.5,27
aa0612/source_file/2022-02-04_12-14-05_6596f461960872f48ff1c1b51e5ea00a3446c258.c,ab0343/source_file/2022-02-04_11-53-53_49dbf558992b8a3959bf4e2e0a7f05bc89dd489c.c,2022-02-04_12-14-05,2022-02-04_11-53-53,http://moss.stanford.edu/results/6/8822285254459,12.0,12.0,12.0,20
aa0612/source_file/2022-02-04_12-14-05_6596f461960872f48ff1c1b51e5ea00a3446c258.c,ab0343/source_file/2022-02-04_11-51-22_bfa699060c5d387132c2ad3b7fb76691bb0b9a67.c,2022-02-04_12-14-05,2022-02-04_11-51-22,http://moss.stanford.edu/results/6/8822285254459,12.0,12.0,12.0,20
aa0612/source_file/2022-02-04_12-11-40_3b158bfff992438c522317b66ad51c4e4589bf5d.c,ab0343/source_file/2022-02-04_11-53-53_49dbf558992b8a3959bf4e2e0a7f05bc89dd489c.c,2022-02-04_12-11-40,2022-02-04_11-53-53,http://moss.stanford.edu/results/6/8822285254459,12.0,12.0,12.0,20
aa0612/source_file/2022-02-04_12-11-40_3b158bfff992438c522317b66ad51c4e4589bf5d.c,ab0343/source_file/2022-02-04_11-51-22_bfa699060c5d387132c2ad3b7fb76691bb0b9a67.c,2022-02-04_12-11-40,2022-02-04_11-51-22,http://moss.stanford.edu/results/6/8822285254459,12.0,12.0,12.0,20
aa0612/source_file/2022-02-04_12-01-09_d9dd76a95f6d17a36e976a005489401db9ba462e.c,ab0343/source_file/2022-02-04_11-53-53_49dbf558992b8a3959bf4e2e0a7f05bc89dd489c.c,2022-02-04_12-01-09,2022-02-04_11-53-53,http://moss.stanford.edu/results/6/8822285254459,12.0,12.0,12.0,20
aa0612/source_file/2022-02-04_12-01-09_d9dd76a95f6d17a36e976a005489401db9ba462e.c,ab0343/source_file/2022-02-04_11-51-22_bfa699060c5d387132c2ad3b7fb76691bb0b9a67.c,2022-02-04_12-01-09,2022-02-04_11-51-22,http://moss.stanford.edu/results/6/8822285254459,12.0,12.0,12.0,20
aa0612/source_file/2022-02-04_11-58-39_c58460086bfd8db2778df011dadae6f22855fc40.c,ab0343/source_file/2022-02-04_11-53-53_49dbf558992b8a3959bf4e2e0a7f05bc89dd489c.c,2022-02-04_11-58-39,2022-02-04_11-53-53,http://moss.stanford.edu/results/6/8822285254459,11.0,12.0,11.5,20
aa0612/source_file/2022-02-04_11-58-39_c58460086bfd8db2778df011dadae6f22855fc40.c,ab0343/source_file/2022-02-04_11-51-22_bfa699060c5d387132c2ad3b7fb76691bb0b9a67.c,2022-02-04_11-58-39,2022-02-04_11-51-22,http://moss.stanford.edu/results/6/8822285254459,11.0,12.0,11.5,20
aa0612/source_file/2022-02-04_11-55-39_2ebb9d72b0c114e3bbae5c06f26f4b39b1ba4b87.c,ab0343/source_file/2022-02-04_11-53-53_49dbf558992b8a3959bf4e2e0a7f05bc89dd489c.c,2022-02-04_11-55-39,2022-02-04_11-53-53,http://moss.stanford.edu/results/6/8822285254459,13.0,12.0,12.5,20
aa0612/source_file/2022-02-04_11-55-39_2ebb9d72b0c114e3bbae5c06f26f4b39b1ba4b87.c,ab0343/source_file/2022-02-04_11-51-22_bfa699060c5d387132c2ad3b7fb76691bb0b9a67.c,2022-02-04_11-55-39,2022-02-04_11-51-22,http://moss.stanford.edu/results/6/8822285254459,13.0,12.0,12.5,20
aa0612/source_file/2022-02-04_11-51-39_9f660789a6b129d436c51f24046a57abce279f84.c,ab0343/source_file/2022-02-04_11-53-53_49dbf558992b8a3959bf4e2e0a7f05bc89dd489c.c,2022-02-04_11-51-39,2022-02-04_11-53-53,http://moss.stanford.edu/results/6/8822285254459,12.0,12.0,12.0,20
aa0612/source_file/2022-02-04_11-51-39_9f660789a6b129d436c51f24046a57abce279f84.c,ab0343/source_file/2022-02-04_11-51-22_bfa699060c5d387132c2ad3b7fb76691bb0b9a67.c,2022-02-04_11-51-39,2022-02-04_11-51-22,http://moss.stanford.edu/results/6/8822285254459,12.0,12.0,12.0,20
aa0612/source_file/2022-02-04_11-48-39_86064d75d72a574f5c520e4eb4e8bc885122196f.c,ab0343/source_file/2022-02-04_11-53-53_49dbf558992b8a3959bf4e2e0a7f05bc89dd489c.c,2022-02-04_11-48-39,2022-02-04_11-53-53,http://moss.stanford.edu/results/6/8822285254459,12.0,12.0,12.0,20
aa0612/source_file/2022-02-04_11-48-39_86064d75d72a574f5c520e4eb4e8bc885122196f.c,ab0343/source_file/2022-02-04_11-51-22_bfa699060c5d387132c2ad3b7fb76691bb0b9a67.c,2022-02-04_11-48-39,2022-02-04_11-51-22,http://moss.stanford.edu/results/6/8822285254459,12.0,12.0,12.0,20
aa0612/source_file/2022-02-04_11-46-09_d49861963bd6f15afdf28c34fcd9cd01a65c9d88.c,ab0343/source_file/2022-02-04_11-53-53_49dbf558992b8a3959bf4e2e0a7f05bc89dd489c.c,2022-02-04_11-46-09,2022-02-04_11-53-53,http://moss.stanford.edu/results/6/8822285254459,12.0,12.0,12.0,20
aa0612/source_file/2022-02-04_11-46-09_d49861963bd6f15afdf28c34fcd9cd01a65c9d88.c,ab0343/source_file/2022-02-04_11-51-22_bfa699060c5d387132c2ad3b7fb76691bb0b9a67.c,2022-02-04_11-46-09,2022-02-04_11-51-22,http://moss.stanford.edu/results/6/8822285254459,12.0,12.0,12.0,20
aa0612/source_file/2022-02-04_11-43-09_3690117835044eda75bc2e00f4de467421657eb2.c,ab0343/source_file/2022-02-04_11-53-53_49dbf558992b8a3959bf4e2e0a7f05bc89dd489c.c,2022-02-04_11-43-09,2022-02-04_11-53-53,http://moss.stanford.edu/results/6/8822285254459,12.0,12.0,12.0,20
aa0612/source_file/2022-02-04_11-43-09_3690117835044eda75bc2e00f4de467421657eb2.c,ab0343/source_file/2022-02-04_11-51-22_bfa699060c5d387132c2ad3b7fb76691bb0b9a67.c,2022-02-04_11-43-09,2022-02-04_11-51-22,http://moss.stanford.edu/results/6/8822285254459,12.0,12.0,12.0,20
aa0612/source_file/2022-02-04_11-40-39_d76ec7a386ca25621616be1abf4fac311d5aa61b.c,ab0343/source_file/2022-02-04_11-53-53_49dbf558992b8a3959bf4e2e0a7f05bc89dd489c.c,2022-02-04_11-40-39,2022-02-04_11-53-53,http://moss.stanford.edu/results/6/8822285254459,12.0,12.0,12.0,20
aa0612/source_file/2022-02-04_11-40-39_d76ec7a386ca25621616be1abf4fac311d5aa61b.c,ab0343/source_file/2022-02-04_11-51-22_bfa699060c5d387132c2ad3b7fb76691bb0b9a67.c,2022-02-04_11-40-39,2022-02-04_11-51-22,http://moss.stanford.edu/results/6/8822285254459,12.0,12.0,12.0,20
aa0612/source_file/2022-02-04_11-31-08_5afd475d0ae859354b7118390fcd0dbdeff24c0c.c,ab0343/source_file/2022-02-04_11-53-53_49dbf558992b8a3959bf4e2e0a7f05bc89dd489c.c,2022-02-04_11-31-08,2022-02-04_11-53-53,http://moss.stanford.edu/results/6/8822285254459,12.0,12.0,12.0,20
aa0612/source_file/2022-02-04_11-31-08_5afd475d0ae859354b7118390fcd0dbdeff24c0c.c,ab0343/source_file/2022-02-04_11-51-22_bfa699060c5d387132c2ad3b7fb76691bb0b9a67.c,2022-02-04_11-31-08,2022-02-04_11-51-22,http://moss.stanford.edu/results/6/8822285254459,12.0,12.0,12.0,20
